2	2245	0
2	7462	0
2	4597	0
2	5482	0
2	3445	0
2	1409	0
2	1781	0
2	4068	0
2	904	0
2	8772	0
3	4224	1
3	4102	1
3	3595	1
3	1036	1
3	3856	1
3	3732	1
3	4118	1
3	3991	1
3	4252	1
3	3485	1
3	3614	1
3	2975	1
3	3106	1
3	3363	1
3	4008	1
3	4265	1
3	3371	1
3	3373	1
3	3630	1
3	3377	1
3	4017	1
3	4274	1
3	3636	1
3	3511	1
3	4282	1
3	3387	1
3	3645	1
3	3390	1
3	3776	1
3	4288	1
3	3394	1
3	3524	1
3	4165	1
3	3654	1
3	3669	1
3	4182	1
3	3801	1
3	3674	1
3	3962	1
3	3295	1
3	3807	1
3	3681	1
3	4192	1
3	3689	1
3	4204	1
3	2670	1
3	3956	1
3	3450	1
3	5520	0
3	5322	0
3	7554	0
3	7219	0
3	6064	0
3	139	0
3	2671	0
3	2760	0
3	8548	0
3	8497	0
3	5225	0
3	1167	0
3	4375	0
3	2191	0
3	2776	0
3	2849	0
3	6112	0
3	839	0
3	6752	0
3	4829	0
3	3130	0
3	2321	0
3	6096	0
3	7704	0
3	6735	0
3	3221	0
3	1723	0
3	461	0
3	1763	0
3	1025	0
3	3602	0
3	6559	0
3	6803	0
3	3877	0
3	281	0
3	6370	0
3	5327	0
3	520	0
3	643	0
3	1892	0
3	5710	0
3	8661	0
3	5894	0
3	1515	0
3	4605	0
3	2503	0
3	8443	0
3	871	0
4	4870	1
4	4999	1
4	5254	1
4	5133	1
4	5141	1
4	4759	1
4	5016	1
4	5148	1
4	5155	1
4	4772	1
4	4900	1
4	4907	1
4	4915	1
4	4406	1
4	1591	1
4	5050	1
4	4668	1
4	4926	1
4	5055	1
4	4800	1
4	4300	1
4	4819	1
4	4950	1
4	4955	1
4	4700	1
4	4318	1
4	4834	1
4	4708	1
4	4326	1
4	4715	1
4	4845	1
4	4591	1
4	4849	1
4	5111	1
4	4728	1
4	4605	1
4	4735	1
4	6348	0
4	3952	0
4	3904	0
4	4905	0
4	4099	0
4	4296	0
4	6347	0
4	5669	0
4	6636	0
4	4627	0
4	4341	0
4	5949	0
4	7880	0
4	6607	0
4	1162	0
4	1991	0
4	2332	0
4	4203	0
4	7417	0
4	8434	0
4	2178	0
4	8633	0
4	8193	0
4	6131	0
4	7941	0
4	5001	0
4	821	0
4	1948	0
4	3993	0
4	7607	0
4	6702	0
4	5926	0
4	7477	0
4	3097	0
4	3158	0
4	3858	0
4	5600	0
5	6029	1
5	1294	1
5	5265	1
5	6034	1
5	5653	1
5	5274	1
5	6043	1
5	5794	1
5	5922	1
5	4772	1
5	5285	1
5	1062	1
5	5414	1
5	5679	1
5	5425	1
5	5811	1
5	5301	1
5	5313	1
5	5956	1
5	5831	1
5	1865	1
5	5577	1
5	5453	1
5	5711	1
5	5328	1
5	5587	1
5	5973	1
5	5463	1
5	5592	1
5	5979	1
5	5853	1
5	5600	1
5	5861	1
5	5989	1
5	5607	1
5	5353	1
5	5737	1
5	5497	1
5	37	0
5	7392	0
5	7029	0
5	7323	0
5	449	0
5	2574	0
5	4518	0
5	1856	0
5	3191	0
5	3617	0
5	642	0
5	8199	0
5	8057	0
5	1197	0
5	2224	0
5	5375	0
5	1751	0
5	3466	0
5	6610	0
5	5355	0
5	3138	0
5	4529	0
5	4372	0
5	586	0
5	3789	0
5	7654	0
5	8331	0
5	5390	0
5	4140	0
5	7334	0
5	3739	0
5	7243	0
5	1529	0
5	956	0
5	1358	0
5	7578	0
5	2226	0
5	4614	0
6	6530	1
6	6411	1
6	5265	1
6	6422	1
6	5274	1
6	6555	1
6	6430	1
6	4772	1
6	6692	1
6	6576	1
6	5425	1
6	6193	1
6	5301	1
6	6584	1
6	6714	1
6	6271	1
6	6591	1
6	5313	1
6	6598	1
6	1865	1
6	5453	1
6	6610	1
6	1368	1
6	2010	1
6	6365	1
6	5853	1
6	4708	1
6	6628	1
6	5607	1
6	6375	1
6	5353	1
6	6507	1
6	6514	1
6	6642	1
6	6522	1
6	6399	1
6	8188	0
6	2692	0
6	7887	0
6	2272	0
6	4869	0
6	6484	0
6	4622	0
6	5838	0
6	2047	0
6	2706	0
6	894	0
6	4289	0
6	4515	0
6	71	0
6	1066	0
6	3246	0
6	607	0
6	1633	0
6	3999	0
6	1628	0
6	6899	0
6	6687	0
6	659	0
6	2666	0
6	8397	0
6	7699	0
6	6892	0
6	4187	0
6	8512	0
6	7941	0
6	8201	0
6	4589	0
6	4932	0
6	2816	0
6	1749	0
6	3704	0
7	7426	1
7	6923	1
7	6798	1
7	6934	1
7	7447	1
7	7193	1
7	7066	1
7	7201	1
7	6818	1
7	7332	1
7	6951	1
7	6826	1
7	7218	1
7	6836	1
7	7356	1
7	6848	1
7	6856	1
7	6984	1
7	6742	1
7	7258	1
7	7005	1
7	6752	1
7	7392	1
7	7397	1
7	6758	1
7	6887	1
7	233	1
7	7018	1
7	7150	1
7	6831	0
7	4249	0
7	2831	0
7	6167	0
7	691	0
7	5119	0
7	5388	0
7	4288	0
7	2463	0
7	4028	0
7	3203	0
7	6877	0
7	1240	0
7	5585	0
7	5399	0
7	2689	0
7	1758	0
7	6111	0
7	823	0
7	3152	0
7	4511	0
7	8284	0
7	2733	0
7	3093	0
7	7877	0
7	2388	0
7	497	0
7	2923	0
7	2415	0
8	8067	1
8	7558	1
8	7944	1
8	7955	1
8	7829	1
8	4118	1
8	7833	1
8	7586	1
8	7845	1
8	4008	1
8	3373	1
8	3630	1
8	7727	1
8	7984	1
8	7733	1
8	3390	1
8	7743	1
8	3776	1
8	8000	1
8	3394	1
8	7746	1
8	4165	1
8	7752	1
8	8010	1
8	7886	1
8	7762	1
8	8018	1
8	7769	1
8	7773	1
8	8029	1
8	3807	1
8	2787	1
8	7779	1
8	7656	1
8	8043	1
8	7789	1
8	2670	1
8	7921	1
8	8050	1
8	7799	1
8	8058	1
8	7934	1
8	2508	0
8	1502	0
8	6071	0
8	765	0
8	721	0
8	2648	0
8	2552	0
8	2041	0
8	3906	0
8	4239	0
8	750	0
8	1761	0
8	5664	0
8	1060	0
8	5865	0
8	5469	0
8	7791	0
8	3713	0
8	8335	0
8	4761	0
8	5325	0
8	7324	0
8	6036	0
8	4553	0
8	2339	0
8	7302	0
8	2986	0
8	7196	0
8	305	0
8	1372	0
8	2253	0
8	2469	0
8	7376	0
8	4167	0
8	4108	0
8	3801	0
8	7566	0
8	2260	0
8	6153	0
8	856	0
8	46	0
8	7244	0
9	8194	1
9	8324	1
9	8198	1
9	8202	1
9	8331	1
9	1294	1
9	5265	1
9	8214	1
9	8088	1
9	5274	1
9	4252	1
9	6430	1
9	8230	1
9	8103	1
9	8109	1
9	8240	1
9	8250	1
9	8127	1
9	5313	1
9	8257	1
9	2755	1
9	5956	1
9	1865	1
9	8267	1
9	5453	1
9	8271	1
9	5328	1
9	8275	1
9	4182	1
9	5463	1
9	8282	1
9	5979	1
9	8288	1
9	8313	1
9	8296	1
9	8308	1
9	5497	1
9	6522	1
9	5811	0
9	1564	0
9	6180	0
9	1551	0
9	4250	0
9	8736	0
9	4827	0
9	6659	0
9	8577	0
9	3118	0
9	1099	0
9	4407	0
9	4721	0
9	629	0
9	6211	0
9	3068	0
9	3743	0
9	7465	0
9	3458	0
9	5904	0
9	3622	0
9	3353	0
9	4000	0
9	6305	0
9	3638	0
9	2911	0
9	7779	0
9	2327	0
9	4699	0
9	2194	0
9	213	0
9	1582	0
9	6070	0
9	1067	0
9	4520	0
9	3009	0
9	8633	0
9	7699	0
10	8451	1
10	3334	1
10	8455	1
10	8459	1
10	5265	1
10	8593	1
10	8595	1
10	8341	1
10	8347	1
10	6043	1
10	8603	1
10	6430	1
10	8351	1
10	8605	1
10	8607	1
10	8612	1
10	8357	1
10	8363	1
10	8619	1
10	8494	1
10	8367	1
10	8498	1
10	6836	1
10	8378	1
10	7356	1
10	6848	1
10	3270	1
10	5453	1
10	8397	1
10	8525	1
10	8403	1
10	4182	1
10	7258	1
10	8544	1
10	1381	1
10	8549	1
10	8551	1
10	8552	1
10	8556	1
10	8560	1
10	8563	1
10	8566	1
10	8439	1
10	8568	1
10	8444	1
10	1224	0
10	1339	0
10	4954	0
10	8030	0
10	7100	0
10	1088	0
10	4534	0
10	661	0
10	3496	0
10	2746	0
10	7053	0
10	4708	0
10	1897	0
10	6791	0
10	8485	0
10	3118	0
10	3129	0
10	5363	0
10	4509	0
10	6267	0
10	2922	0
10	5843	0
10	7934	0
10	5242	0
10	8504	0
10	1537	0
10	6000	0
10	8454	0
10	6121	0
10	6759	0
10	5255	0
10	6093	0
10	2886	0
10	1337	0
10	7767	0
10	3473	0
10	4717	0
10	6795	0
10	7293	0
10	4624	0
10	8786	0
10	2724	0
10	5515	0
10	4194	0
10	164	0
11	8451	1
11	8707	1
11	1294	1
11	4118	1
11	6043	1
11	6430	1
11	2975	1
11	1062	1
11	5425	1
11	8628	1
11	8632	1
11	8637	1
11	8127	1
11	6848	1
11	5313	1
11	8641	1
11	8644	1
11	8648	1
11	1865	1
11	5453	1
11	8653	1
11	5711	1
11	8658	1
11	5973	1
11	8662	1
11	8663	1
11	8666	1
11	5600	1
11	8673	1
11	8675	1
11	8678	1
11	8681	1
11	8685	1
11	8688	1
11	8698	1
11	8692	1
11	6522	1
11	8700	1
11	8703	1
11	2062	0
11	3538	0
11	1211	0
11	3180	0
11	1190	0
11	4839	0
11	3206	0
11	6586	0
11	2542	0
11	4201	0
11	1674	0
11	410	0
11	4234	0
11	2049	0
11	7853	0
11	2627	0
11	5667	0
11	1492	0
11	5688	0
11	5221	0
11	5572	0
11	4227	0
11	5471	0
11	148	0
11	6992	0
11	1198	0
11	5308	0
11	3216	0
11	5103	0
11	7005	0
11	5022	0
11	522	0
11	6424	0
11	1056	0
11	3329	0
11	6552	0
11	4434	0
11	4594	0
11	4961	0
12	8716	1
12	8717	1
12	8722	1
12	8724	1
12	8730	1
12	8734	1
12	8747	1
12	8748	1
12	8749	1
12	8751	1
12	8752	1
12	8753	1
12	8756	1
12	8758	1
12	8759	1
12	8761	1
12	8762	1
12	8763	1
12	8764	1
12	8765	1
12	8766	1
12	8767	1
12	8768	1
12	8769	1
12	8770	1
12	8771	1
12	8772	1
12	8773	1
12	8774	1
12	8775	1
12	8776	1
12	8777	1
12	8778	1
12	8779	1
12	8780	1
12	8781	1
12	4344	0
12	903	0
12	7513	0
12	1751	0
12	2678	0
12	8667	0
12	6515	0
12	4189	0
12	4290	0
12	2895	0
12	2321	0
12	2667	0
12	6614	0
12	2684	0
12	8011	0
12	1944	0
12	2837	0
12	5164	0
12	6347	0
12	8393	0
12	3355	0
12	7914	0
12	4066	0
12	5391	0
12	8568	0
12	7283	0
12	5846	0
12	7511	0
12	5405	0
12	2867	0
12	290	0
12	5886	0
12	2579	0
12	4540	0
12	3131	0
12	2388	0
13	4224	1
13	386	1
13	260	1
13	133	1
13	4102	1
13	393	1
13	271	1
13	16	1
13	529	1
13	408	1
13	3485	1
13	4900	1
13	422	1
13	1321	1
13	3377	1
13	49	1
13	178	1
13	434	1
13	569	1
13	194	1
13	3524	1
13	8782	1
13	8783	1
13	8784	1
13	8785	1
13	8786	1
13	80	1
13	206	1
13	3669	1
13	597	1
13	216	1
13	7769	1
13	3801	1
13	346	1
13	610	1
13	2787	1
13	3689	1
13	361	1
13	2670	1
13	625	1
13	373	1
13	8566	1
13	247	1
13	3962	1
13	7282	0
13	2064	0
13	7797	0
13	5796	0
13	6981	0
13	7374	0
13	7861	0
13	7587	0
13	8071	0
13	6853	0
13	2490	0
13	6641	0
13	6088	0
13	8595	0
13	1666	0
13	4992	0
13	755	0
13	8001	0
13	5829	0
13	5896	0
13	5719	0
13	3023	0
13	5510	0
13	3483	0
13	122	0
13	6130	0
13	2664	0
13	7052	0
13	8700	0
13	3202	0
13	4384	0
13	8060	0
13	998	0
13	6615	0
13	8450	0
13	8454	0
13	8394	0
13	8247	0
13	3213	0
13	3222	0
13	2771	0
13	5961	0
13	256	0
13	1241	0
14	776	1
14	782	1
14	918	1
14	673	1
14	804	1
14	6951	1
14	935	1
14	1063	1
14	814	1
14	689	1
14	945	1
14	820	1
14	702	1
14	708	1
14	837	1
14	1865	1
14	8653	1
14	719	1
14	852	1
14	727	1
14	983	1
14	733	1
14	862	1
14	995	1
14	742	1
14	746	1
14	2799	1
14	755	1
14	888	1
14	632	1
14	762	1
14	639	1
14	1619	0
14	3087	0
14	5244	0
14	589	0
14	5854	0
14	7017	0
14	7399	0
14	6587	0
14	3412	0
14	8575	0
14	6320	0
14	4032	0
14	2931	0
14	1299	0
14	3907	0
14	4365	0
14	3020	0
14	7371	0
14	528	0
14	5900	0
14	587	0
14	8682	0
14	4747	0
14	1322	0
14	3518	0
14	4717	0
14	5070	0
14	5021	0
14	3065	0
14	3923	0
14	6032	0
14	3841	0
15	8451	1
15	8707	1
15	8198	1
15	1548	1
15	1294	1
15	5265	1
15	1428	1
15	1558	1
15	5274	1
15	6430	1
15	1311	1
15	1447	1
15	1069	1
15	5425	1
15	7218	1
15	1330	1
15	1588	1
15	8632	1
15	1208	1
15	8637	1
15	8127	1
15	1087	1
15	5313	1
15	1600	1
15	1475	1
15	4165	1
15	1094	1
15	1221	1
15	1865	1
15	5453	1
15	1492	1
15	4182	1
15	8675	1
15	1251	1
15	5861	1
15	8692	1
15	1269	1
15	1534	1
15	923	0
15	5517	0
15	7080	0
15	2037	0
15	2010	0
15	344	0
15	453	0
15	5093	0
15	3559	0
15	8206	0
15	4713	0
15	5848	0
15	8404	0
15	1884	0
15	3491	0
15	6647	0
15	3130	0
15	1783	0
15	1292	0
15	4412	0
15	6698	0
15	6658	0
15	440	0
15	3360	0
15	7631	0
15	6029	0
15	304	0
15	3779	0
15	2362	0
15	2860	0
15	7159	0
15	2858	0
15	7340	0
15	7903	0
15	7322	0
15	3463	0
15	7848	0
15	7161	0
16	1664	1
16	2053	1
16	4102	1
16	1672	1
16	1801	1
16	2185	1
16	1934	1
16	3856	1
16	1685	1
16	1944	1
16	1821	1
16	1950	1
16	1698	1
16	2210	1
16	1069	1
16	2991	1
16	2864	1
16	1840	1
16	1970	1
16	1716	1
16	1215	1
16	6848	1
16	1855	1
16	2118	1
16	2247	1
16	1611	1
16	1867	1
16	8658	1
16	4182	1
16	2134	1
16	1368	1
16	2264	1
16	1626	1
16	7005	1
16	2142	1
16	3295	1
16	1381	1
16	1637	1
16	2023	1
16	2280	1
16	1902	1
16	1776	1
16	1652	1
16	8566	1
16	2302	1
16	5017	0
16	5277	0
16	7218	0
16	6148	0
16	5421	0
16	995	0
16	3912	0
16	8515	0
16	8141	0
16	2516	0
16	1699	0
16	669	0
16	6330	0
16	7706	0
16	1273	0
16	1951	0
16	3294	0
16	5097	0
16	7694	0
16	2618	0
16	3038	0
16	7018	0
16	2524	0
16	3787	0
16	6166	0
16	1331	0
16	4893	0
16	4895	0
16	4729	0
16	8128	0
16	4513	0
16	2831	0
16	3553	0
16	3224	0
16	7655	0
16	665	0
16	6495	0
16	7538	0
16	4430	0
16	8680	0
16	7160	0
16	3427	0
16	3709	0
16	5130	0
16	7592	0
17	3072	1
17	2823	1
17	2574	1
17	2833	1
17	2451	1
17	2709	1
17	2843	1
17	2460	1
17	1069	1
17	2478	1
17	2864	1
17	3001	1
17	3006	1
17	1855	1
17	2368	1
17	2628	1
17	3016	1
17	2508	1
17	2382	1
17	2641	1
17	2899	1
17	2650	1
17	2655	1
17	8544	1
17	3047	1
17	2792	1
17	2668	1
17	2924	1
17	3057	1
17	8568	1
17	2811	1
17	8231	0
17	4272	0
17	3387	0
17	331	0
17	8111	0
17	674	0
17	2183	0
17	8722	0
17	1599	0
17	7108	0
17	6851	0
17	6539	0
17	776	0
17	4310	0
17	4560	0
17	4348	0
17	8122	0
17	3223	0
17	545	0
17	6447	0
17	3472	0
17	5521	0
17	5358	0
17	4032	0
17	4664	0
17	8765	0
17	8121	0
17	7099	0
17	783	0
17	2232	0
17	8711	0
18	3335	1
18	8202	1
18	3467	1
18	1548	1
18	3085	1
18	1294	1
18	5265	1
18	5274	1
18	3105	1
18	1062	1
18	3117	1
18	5425	1
18	3249	1
18	820	1
18	3254	1
18	8127	1
18	5313	1
18	1094	1
18	8648	1
18	1865	1
18	5453	1
18	3158	1
18	8663	1
18	1368	1
18	8282	1
18	5600	1
18	3297	1
18	1269	1
18	6973	0
18	8475	0
18	7861	0
18	7605	0
18	2908	0
18	6472	0
18	2175	0
18	1479	0
18	5694	0
18	3037	0
18	3673	0
18	238	0
18	7903	0
18	5912	0
18	2439	0
18	1787	0
18	1685	0
18	3592	0
18	6418	0
18	8642	0
18	3587	0
18	8359	0
18	7700	0
18	1198	0
18	4793	0
18	6410	0
18	6908	0
18	6531	0
19	7426	1
19	3590	1
19	3848	1
19	3980	1
19	3597	1
19	3475	1
19	3605	1
19	3992	1
19	3865	1
19	3482	1
19	3742	1
19	4002	1
19	3619	1
19	3492	1
19	3756	1
19	3887	1
19	3504	1
19	4021	1
19	3638	1
19	3896	1
19	3516	1
19	4028	1
19	3649	1
19	3778	1
19	3525	1
19	3782	1
19	3911	1
19	3657	1
19	8525	1
19	3535	1
19	3792	1
19	3920	1
19	3927	1
19	3805	1
19	4067	1
19	3812	1
19	3820	1
19	3570	1
19	3826	1
19	3579	1
19	3838	1
19	3110	0
19	880	0
19	6358	0
19	8742	0
19	3335	0
19	6298	0
19	6411	0
19	3372	0
19	5039	0
19	6222	0
19	5891	0
19	3478	0
19	3117	0
19	6250	0
19	1399	0
19	7398	0
19	4536	0
19	869	0
19	4733	0
19	2663	0
19	8401	0
19	7646	0
19	4470	0
19	7	0
19	5589	0
19	892	0
19	6054	0
19	86	0
19	3997	0
19	3026	0
19	3031	0
19	3753	0
19	1937	0
19	1655	0
19	6338	0
19	5214	0
19	4538	0
19	1371	0
19	5794	0
19	1717	0
19	3954	0
20	4224	1
20	4227	1
20	260	1
20	4484	1
20	3078	1
20	4102	1
20	4615	1
20	4490	1
20	4109	1
20	4239	1
20	3856	1
20	4624	1
20	4117	1
20	4248	1
20	4381	1
20	4260	1
20	7845	1
20	2864	1
20	4017	1
20	4150	1
20	4280	1
20	4292	1
20	4420	1
20	4427	1
20	8782	1
20	4436	1
20	217	1
20	2651	1
20	4316	1
20	4448	1
20	2787	1
20	4579	1
20	1381	1
20	1637	1
20	4197	1
20	7656	1
20	4457	1
20	4582	1
20	4079	1
20	4207	1
20	4467	1
20	4475	1
20	4085	1
20	8566	1
20	4219	1
20	4604	1
20	3817	0
20	4898	0
20	8208	0
20	6968	0
20	4864	0
20	3257	0
20	7310	0
20	764	0
20	8646	0
20	7088	0
20	780	0
20	763	0
20	4550	0
20	8187	0
20	4641	0
20	7080	0
20	804	0
20	3802	0
20	3186	0
20	7171	0
20	2915	0
20	1408	0
20	6089	0
20	263	0
20	1106	0
20	3937	0
20	5599	0
20	5447	0
20	5780	0
20	3371	0
20	5661	0
20	453	0
20	5379	0
20	6288	0
20	2089	0
20	2721	0
20	2932	0
20	1972	0
20	3531	0
20	5336	0
20	91	0
20	5944	0
20	8286	0
20	2222	0
20	588	0
20	5130	0
21	1664	1
21	4868	1
21	4746	1
21	1294	1
21	4878	1
21	4752	1
21	5265	1
21	5274	1
21	6043	1
21	5148	1
21	4763	1
21	4772	1
21	1062	1
21	4647	1
21	4778	1
21	3117	1
21	5425	1
21	4657	1
21	5301	1
21	4789	1
21	8632	1
21	7743	1
21	4800	1
21	2755	1
21	4165	1
21	1865	1
21	4810	1
21	2891	1
21	5453	1
21	7886	1
21	5711	1
21	5463	1
21	4824	1
21	4698	1
21	4831	1
21	5600	1
21	4857	1
21	4734	1
21	6399	1
21	6872	0
21	8436	0
21	3270	0
21	2928	0
21	4971	0
21	2056	0
21	5802	0
21	3577	0
21	3097	0
21	3162	0
21	1399	0
21	4550	0
21	1053	0
21	6624	0
21	1305	0
21	7301	0
21	1256	0
21	6764	0
21	7586	0
21	2524	0
21	5952	0
21	3167	0
21	3079	0
21	4788	0
21	7283	0
21	2487	0
21	5361	0
21	1992	0
21	2283	0
21	3440	0
21	678	0
21	2762	0
21	7918	0
21	3388	0
21	1196	0
21	8559	0
21	5116	0
21	8723	0
21	2355	0
22	6530	1
22	8324	1
22	1548	1
22	6029	1
22	1294	1
22	5265	1
22	5013	1
22	8088	1
22	5274	1
22	4890	1
22	5027	1
22	5285	1
22	1062	1
22	4909	1
22	5679	1
22	8240	1
22	6584	1
22	4923	1
22	5313	1
22	2755	1
22	8648	1
22	1865	1
22	4942	1
22	5328	1
22	5587	1
22	5973	1
22	5592	1
22	8282	1
22	5979	1
22	5600	1
22	3297	1
22	4964	1
22	5607	1
22	5353	1
22	2679	1
22	6522	1
22	7038	0
22	7027	0
22	2915	0
22	8641	0
22	6152	0
22	5716	0
22	3117	0
22	1781	0
22	5299	0
22	1844	0
22	4405	0
22	5302	0
22	312	0
22	7332	0
22	1026	0
22	5058	0
22	4517	0
22	6575	0
22	4438	0
22	305	0
22	368	0
22	1636	0
22	5179	0
22	683	0
22	8720	0
22	6143	0
22	6261	0
22	4552	0
22	3699	0
22	5507	0
22	7593	0
22	6058	0
22	411	0
22	4337	0
22	1723	0
22	38	0
23	5129	1
23	3980	1
23	5261	1
23	5137	1
23	5780	1
23	407	1
23	5144	1
23	5272	1
23	5790	1
23	5154	1
23	5162	1
23	5290	1
23	5805	1
23	1840	1
23	5173	1
23	5818	1
23	5563	1
23	190	1
23	5312	1
23	5059	1
23	5699	1
23	5827	1
23	5320	1
23	5581	1
23	5198	1
23	5839	1
23	5712	1
23	5969	1
23	5586	1
23	5336	1
23	5465	1
23	5851	1
23	5470	1
23	5983	1
23	5344	1
23	1637	1
23	5734	1
23	5223	1
23	5479	1
23	5107	1
23	5491	1
23	8566	1
23	5114	1
23	5243	1
23	2808	0
23	5936	0
23	3513	0
23	3626	0
23	6795	0
23	5801	0
23	1083	0
23	6767	0
23	8501	0
23	5994	0
23	875	0
23	8292	0
23	8030	0
23	5802	0
23	949	0
23	37	0
23	2830	0
23	4704	0
23	7320	0
23	5626	0
23	6344	0
23	5621	0
23	2031	0
23	5651	0
23	3660	0
23	2611	0
23	1148	0
23	873	0
23	3766	0
23	1538	0
23	5071	0
23	4637	0
23	7226	0
23	1162	0
23	6675	0
23	8363	0
23	8098	0
23	4923	0
23	5849	0
23	3069	0
23	5209	0
23	6889	0
23	7054	0
23	8539	0
24	8194	1
24	8707	1
24	6276	1
24	6533	1
24	6152	1
24	1548	1
24	1294	1
24	4239	1
24	6030	1
24	6158	1
24	2962	1
24	6545	1
24	6037	1
24	6167	1
24	920	1
24	6552	1
24	6557	1
24	673	1
24	6567	1
24	3114	1
24	6186	1
24	6442	1
24	6571	1
24	7727	1
24	1970	1
24	1588	1
24	6207	1
24	6464	1
24	5059	1
24	708	1
24	6600	1
24	6473	1
24	6221	1
24	6484	1
24	5973	1
24	2651	1
24	6496	1
24	5994	1
24	6506	1
24	6126	1
24	6511	1
24	6514	1
24	6004	1
24	247	1
24	6140	1
24	1698	0
24	1761	0
24	8141	0
24	5912	0
24	2896	0
24	4821	0
24	4331	0
24	7167	0
24	2519	0
24	885	0
24	181	0
24	8705	0
24	4380	0
24	5118	0
24	3452	0
24	837	0
24	79	0
24	2458	0
24	2268	0
24	1521	0
24	3944	0
24	765	0
24	3999	0
24	6073	0
24	851	0
24	1742	0
24	2057	0
24	194	0
24	2889	0
24	3493	0
24	365	0
24	3003	0
24	7524	0
24	6520	0
24	2047	0
24	5822	0
24	8294	0
24	8073	0
24	6104	0
24	2766	0
24	43	0
24	1660	0
24	7806	0
24	7742	0
24	4105	0
25	7174	1
25	6921	1
25	4878	1
25	6671	1
25	7312	1
25	6930	1
25	920	1
25	7320	1
25	3355	1
25	6684	1
25	6941	1
25	7330	1
25	7204	1
25	7337	1
25	7212	1
25	6957	1
25	6834	1
25	7225	1
25	6714	1
25	6971	1
25	6847	1
25	7235	1
25	7243	1
25	6992	1
25	2129	1
25	7249	1
25	6615	1
25	1880	1
25	6872	1
25	7135	1
25	7295	1
25	6882	1
25	7012	1
25	1765	1
25	1381	1
25	1125	1
25	7149	1
25	6638	1
25	1140	1
25	7031	1
25	6906	1
25	7039	1
25	228	0
25	904	0
25	5698	0
25	2055	0
25	7781	0
25	4326	0
25	5007	0
25	1807	0
25	7137	0
25	4060	0
25	5940	0
25	4367	0
25	251	0
25	5727	0
25	1569	0
25	715	0
25	7911	0
25	7920	0
25	3608	0
25	5030	0
25	1476	0
25	6262	0
25	2696	0
25	5399	0
25	5006	0
25	3940	0
25	4933	0
25	6016	0
25	5852	0
25	5125	0
25	234	0
25	2710	0
25	7917	0
25	764	0
25	5147	0
25	8507	0
25	6753	0
25	340	0
25	3587	0
25	1138	0
25	808	0
25	1525	0
26	8451	1
26	8198	1
26	8459	1
26	7438	1
26	5265	1
26	7573	1
26	8088	1
26	5274	1
26	6043	1
26	1311	1
26	1062	1
26	3636	1
26	8637	1
26	8127	1
26	6848	1
26	5313	1
26	8257	1
26	1600	1
26	7360	1
26	8648	1
26	1865	1
26	7371	1
26	5453	1
26	7377	1
26	5973	1
26	8662	1
26	7510	1
26	1626	1
26	7516	1
26	7389	1
